# Time X0 Y0 Z0 X1 Y1 Z1 X2 Y2 Z2 X3 Y3 Z3 X4 Y4 Z4
0.40000001 -0.50064391 0.57965666 0.00000000 -0.76462227 0.04471070 0.00000000 -0.56479084 -0.51735604 0.00000000 -0.02236499 -0.76560175 0.00000000 0.53362727 -0.54944336 0.00000000
0.41000003 -0.43734834 0.62257761 0.00000000 -0.75356311 0.10497013 0.00000000 -0.59084523 -0.47935188 0.00000000 -0.05261109 -0.75901788 0.00000000 0.51906031 -0.55628413 0.00000000
0.42000002 -0.37053102 0.65872318 0.00000000 -0.73782927 0.16375980 0.00000000 -0.61441612 -0.44011587 0.00000000 -0.08237066 -0.75128168 0.00000000 0.50445741 -0.56278908 0.00000000
0.43000001 -0.30090439 0.68782252 0.00000000 -0.71758276 0.22072309 0.00000000 -0.63545108 -0.39980668 0.00000000 -0.11160155 -0.74242055 0.00000000 0.48982519 -0.56895936 0.00000000
0.44000003 -0.22920039 0.70967996 0.00000000 -0.69301349 0.27551961 0.00000000 -0.65390778 -0.35858440 0.00000000 -0.14026296 -0.73246443 0.00000000 0.47517017 -0.57479668 0.00000000
0.45000002 -0.15616104 0.72417247 0.00000000 -0.66433519 0.32782748 0.00000000 -0.66975337 -0.31661037 0.00000000 -0.16831566 -0.72144383 0.00000000 0.46049979 -0.58030301 0.00000000
0.46000001 -0.08253226 0.73125315 0.00000000 -0.63178629 0.37734514 0.00000000 -0.68296498 -0.27404648 0.00000000 -0.19572195 -0.70939082 0.00000000 0.44582015 -0.58547980 0.00000000
0.47000003 -0.00905585 0.73095000 0.00000000 -0.59562606 0.42379275 0.00000000 -0.69352990 -0.23105459 0.00000000 -0.22244549 -0.69633883 0.00000000 0.43113831 -0.59033006 0.00000000
0.48000002 0.06353767 0.72336394 0.00000000 -0.55613375 0.46691328 0.00000000 -0.70144480 -0.18779576 0.00000000 -0.24845174 -0.68232274 0.00000000 0.41646093 -0.59485507 0.00000000
0.49000001 0.13453624 0.70866704 0.00000000 -0.51360631 0.50647551 0.00000000 -0.70671654 -0.14443032 0.00000000 -0.27370784 -0.66737741 0.00000000 0.40179351 -0.59905797 0.00000000
0.50000000 0.20325321 0.68709934 0.00000000 -0.46835613 0.54227328 0.00000000 -0.70936030 -0.10111650 0.00000000 -0.29818243 -0.65154004 0.00000000 0.38714322 -0.60294026 0.00000000
0.51000005 0.26903373 0.65896744 0.00000000 -0.42070860 0.57412714 0.00000000 -0.70940214 -0.05801043 0.00000000 -0.32184571 -0.63484818 0.00000000 0.37251627 -0.60650510 0.00000000
0.52000004 0.33126077 0.62463838 0.00000000 -0.37100023 0.60188562 0.00000000 -0.70687610 -0.01526533 0.00000000 -0.34466994 -0.61734068 0.00000000 0.35791814 -0.60975492 0.00000000
0.53000003 0.38936135 0.58453727 0.00000000 -0.31957635 0.62542540 0.00000000 -0.70182478 0.02696887 0.00000000 -0.36662883 -0.59905648 0.00000000 0.34335580 -0.61269265 0.00000000
0.54000002 0.44281036 0.53913909 0.00000000 -0.26678908 0.64465189 0.00000000 -0.69430089 0.06854607 0.00000000 -0.38769820 -0.58003628 0.00000000 0.32883450 -0.61532086 0.00000000
0.55000001 0.49113742 0.48896787 0.00000000 -0.21299402 0.65949941 0.00000000 -0.68436354 0.10932451 0.00000000 -0.40785509 -0.56032073 0.00000000 0.31436053 -0.61764270 0.00000000
0.56000000 0.53392774 0.43458626 0.00000000 -0.15854852 0.66993004 0.00000000 -0.67208093 0.14916721 0.00000000 -0.42707917 -0.53995103 0.00000000 0.29993919 -0.61966127 0.00000000
0.57000005 0.57082814 0.37659228 0.00000000 -0.10380981 0.67593670 0.00000000 -0.65752858 0.18794236 0.00000000 -0.44535071 -0.51896882 0.00000000 0.28557670 -0.62137914 0.00000000
0.58000004 0.60154921 0.31561193 0.00000000 -0.04913186 0.67753857 0.00000000 -0.64078921 0.22552362 0.00000000 -0.46265316 -0.49741745 0.00000000 0.27127826 -0.62280017 0.00000000
0.59000003 0.62586606 0.25229305 0.00000000 0.00513623 0.67478466 0.00000000 -0.62195277 0.26179114 0.00000000 -0.47897068 -0.47533894 0.00000000 0.25704920 -0.62392747 0.00000000
0.60000002 0.64362144 0.18729737 0.00000000 0.05865269 0.66774946 0.00000000 -0.60111487 0.29663068 0.00000000 -0.49428976 -0.45277643 0.00000000 0.24289550 -0.62476420 0.00000000
0.61000001 0.65472531 0.12129544 0.00000000 0.11108510 0.65653539 0.00000000 -0.57837713 0.32993513 0.00000000 -0.50859857 -0.42977327 0.00000000 0.22882178 -0.62531418 0.00000000
0.62000000 0.65915471 0.05495837 0.00000000 0.16211224 0.64126849 0.00000000 -0.55384761 0.36160463 0.00000000 -0.52188748 -0.40637285 0.00000000 0.21483368 -0.62558067 0.00000000
0.63000005 0.65695387 -0.01104795 0.00000000 0.21142629 0.62210143 0.00000000 -0.52763838 0.39154595 0.00000000 -0.53414750 -0.38261858 0.00000000 0.20093583 -0.62556767 0.00000000
0.64000005 0.64823318 -0.07606988 0.00000000 0.25873455 0.59920758 0.00000000 -0.49986658 0.41967329 0.00000000 -0.54537284 -0.35855389 0.00000000 0.18713334 -0.62527847 0.00000000
0.65000004 0.63316518 -0.13947228 0.00000000 0.30376059 0.57278317 0.00000000 -0.47065362 0.44590953 0.00000000 -0.55555910 -0.33422232 0.00000000 0.17343111 -0.62471753 0.00000000
0.66000003 0.61198431 -0.20064446 0.00000000 0.34624678 0.54304397 0.00000000 -0.44012445 0.47018439 0.00000000 -0.56470275 -0.30966723 0.00000000 0.15983388 -0.62388784 0.00000000
0.67000002 0.58498311 -0.25900605 0.00000000 0.38595495 0.51022410 0.00000000 -0.40840629 0.49243623 0.00000000 -0.57280278 -0.28493154 0.00000000 0.14634608 -0.62279332 0.00000000
0.68000001 0.55250746 -0.31401256 0.00000000 0.42266774 0.47457415 0.00000000 -0.37563041 0.51261073 0.00000000 -0.57986009 -0.26005805 0.00000000 0.13297227 -0.62143892 0.00000000
0.69000006 0.51495373 -0.36515999 0.00000000 0.45619008 0.43636030 0.00000000 -0.34192935 0.53066331 0.00000000 -0.58587700 -0.23508930 0.00000000 0.11971693 -0.61982793 0.00000000
0.70000005 0.47276390 -0.41198948 0.00000000 0.48634931 0.39586046 0.00000000 -0.30743688 0.54655576 0.00000000 -0.59085721 -0.21006729 0.00000000 0.10658433 -0.61796463 0.00000000
0.71000004 0.42641929 -0.45409161 0.00000000 0.51299763 0.35336411 0.00000000 -0.27228862 0.56025994 0.00000000 -0.59480649 -0.18503363 0.00000000 0.09357859 -0.61585307 0.00000000
0.72000003 0.37643752 -0.49110886 0.00000000 0.53601068 0.30916992 0.00000000 -0.23662041 0.57175463 0.00000000 -0.59773183 -0.16002926 0.00000000 0.08070382 -0.61349791 0.00000000
0.73000002 0.32336494 -0.52273971 0.00000000 0.55528903 0.26358306 0.00000000 -0.20056824 0.58102810 0.00000000 -0.59964198 -0.13509467 0.00000000 0.06796394 -0.61090279 0.00000000
0.74000001 0.26777139 -0.54874045 0.00000000 0.57075924 0.21691327 0.00000000 -0.16426788 0.58807582 0.00000000 -0.60054779 -0.11026976 0.00000000 0.05536281 -0.60807246 0.00000000
0.75000006 0.21024467 -0.56892592 0.00000000 0.58237278 0.16947386 0.00000000 -0.12785365 0.59290200 0.00000000 -0.60046059 -0.08559350 0.00000000 0.04290411 -0.60501111 0.00000000
0.76000005 0.15138391 -0.58317244 0.00000000 0.59010673 0.12157846 0.00000000 -0.09145904 0.59551823 0.00000000 -0.59939384 -0.06110429 0.00000000 0.03059147 -0.60172337 0.00000000
0.77000004 0.09179351 -0.59141624 0.00000000 0.59396183 0.07353954 0.00000000 -0.05521547 0.59594476 0.00000000 -0.59736246 -0.03683963 0.00000000 0.01842842 -0.59821332 0.00000000
0.78000003 0.03207726 -0.59365469 0.00000000 0.59396625 0.02566637 0.00000000 -0.01925210 0.59420860 0.00000000 -0.59438193 -0.01283619 0.00000000 0.00641833 -0.59448606 0.00000000
0.79000002 -0.02716785 -0.58994508 0.00000000 0.59017003 -0.02173697 0.00000000 0.01630461 0.59034514 0.00000000 -0.59047014 0.01087031 0.00000000 -0.00543552 -0.59054542 0.00000000
0.80000001 -0.08535744 -0.58040351 0.00000000 0.58264840 -0.06837335 0.00000000 0.05133138 0.58439618 0.00000000 -0.58564568 0.03424506 0.00000000 -0.01712997 -0.58639604 0.00000000
0.81000006 -0.14192533 -0.56520176 0.00000000 0.57149810 -0.11395460 0.00000000 0.08570843 0.57641071 0.00000000 -0.57992870 0.05725428 0.00000000 -0.02866197 -0.58204275 0.00000000
0.82000005 -0.19632910 -0.54456681 0.00000000 0.55683899 -0.15820311 0.00000000 0.11931998 0.56644523 0.00000000 -0.57334024 0.07986522 0.00000000 -0.04002856 -0.57749051 0.00000000
0.83000004 -0.24805498 -0.51877594 0.00000000 0.53881109 -0.20085324 0.00000000 0.15205452 0.55456161 0.00000000 -0.56590265 0.10204625 0.00000000 -0.05122695 -0.57274336 0.00000000
0.84000003 -0.29662287 -0.48815465 0.00000000 0.51757455 -0.24165337 0.00000000 0.18380517 0.54082853 0.00000000 -0.55763918 0.12376685 0.00000000 -0.06225440 -0.56780630 0.00000000
0.85000002 -0.34159014 -0.45307255 0.00000000 0.49330804 -0.28036690 0.00000000 0.21447009 0.52531987 0.00000000 -0.54857439 0.14499757 0.00000000 -0.07310830 -0.56268418 0.00000000
0.86000001 -0.38255659 -0.41393816 0.00000000 0.46620649 -0.31677383 0.00000000 0.24395274 0.50811517 0.00000000 -0.53873366 0.16571027 0.00000000 -0.08378620 -0.55738133 0.00000000
0.87000006 -0.41916645 -0.37119520 0.00000000 0.43648073 -0.35067180 0.00000000 0.27216190 0.48929971 0.00000000 -0.52814329 0.18587793 0.00000000 -0.09428565 -0.55190265 0.00000000
0.88000005 -0.45111257 -0.32531804 0.00000000 0.40435615 -0.38187718 0.00000000 0.29901242 0.46896249 0.00000000 -0.51683050 0.20547491 0.00000000 -0.10460441 -0.54625249 0.00000000
0.89000005 -0.47813809 -0.27680504 0.00000000 0.37006998 -0.41022590 0.00000000 0.32442510 0.44719711 0.00000000 -0.50482363 0.22447681 0.00000000 -0.11474033 -0.54043657 0.00000000
0.90000004 -0.50003910 -0.22617525 0.00000000 0.33386999 -0.43557447 0.00000000 0.34832716 0.42410186 0.00000000 -0.49215123 0.24286032 0.00000000 -0.12469128 -0.53445888 0.00000000
0.91000003 -0.51666480 -0.17396106 0.00000000 0.29601347 -0.45780009 0.00000000 0.37065196 0.39977747 0.00000000 -0.47884274 0.26060364 0.00000000 -0.13445549 -0.52832425 0.00000000
0.92000002 -0.52791971 -0.12070415 0.00000000 0.25676438 -0.47680268 0.00000000 0.39133951 0.37432858 0.00000000 -0.46492857 0.27768630 0.00000000 -0.14403100 -0.52203768 0.00000000
0.93000007 -0.53376222 -0.06694928 0.00000000 0.21639213 -0.49250242 0.00000000 0.41033676 0.34786195 0.00000000 -0.45043921 0.29408932 0.00000000 -0.15341602 -0.51560408 0.00000000
0.94000006 -0.53420621 -0.01323893 0.00000000 0.17517018 -0.50484347 0.00000000 0.42759734 0.32048678 0.00000000 -0.43540579 0.30979457 0.00000000 -0.16260909 -0.50902820 0.00000000
0.95000005 -0.52931851 0.03989200 0.00000000 0.13337338 -0.51379055 0.00000000 0.44308192 0.29231441 0.00000000 -0.41986081 0.32478601 0.00000000 -0.17160851 -0.50231451 0.00000000
0.96000004 -0.51921850 0.09192151 0.00000000 0.09127685 -0.51933211 0.00000000 0.45675761 0.26345721 0.00000000 -0.40383556 0.33904833 0.00000000 -0.18041310 -0.49546793 0.00000000
0.97000003 -0.50407600 0.14234549 0.00000000 0.04915384 -0.52147752 0.00000000 0.46859932 0.23402868 0.00000000 -0.38736337 0.35256779 0.00000000 -0.18902126 -0.48849303 0.00000000
0.98000002 -0.48410887 0.19068252 0.00000000 0.00727428 -0.52025789 0.00000000 0.47858810 0.20414294 0.00000000 -0.37047648 0.36533260 0.00000000 -0.19743206 -0.48139548 0.00000000
0.99000007 -0.45957962 0.23647836 0.00000000 -0.03409716 -0.51572549 0.00000000 0.48671249 0.17391415 0.00000000 -0.35320818 0.37733164 0.00000000 -0.20564428 -0.47417906 0.00000000
1.00000000 -0.43079376 0.27931011 0.00000000 -0.07470249 -0.50795358 0.00000000 0.49296778 0.14345643 0.00000000 -0.33559158 0.38855538 0.00000000 -0.21365696 -0.46684861 0.00000000
1.00999999 -0.39809421 0.31878993 0.00000000 -0.11429199 -0.49703443 0.00000000 0.49735636 0.11288286 0.00000000 -0.31766030 0.39899564 0.00000000 -0.22146930 -0.45940965 0.00000000
1.02000010 -0.36185917 0.35456869 0.00000000 -0.15262599 -0.48307994 0.00000000 0.49988648 0.08230571 0.00000000 -0.29944766 0.40864617 0.00000000 -0.22908020 -0.45186612 0.00000000
1.03000009 -0.32249632 0.38633886 0.00000000 -0.18947557 -0.46621919 0.00000000 0.50057405 0.05183568 0.00000000 -0.28098717 0.41750139 0.00000000 -0.23648930 -0.44422320 0.00000000
1.04000008 -0.28043976 0.41383648 0.00000000 -0.22462493 -0.44659904 0.00000000 0.49944094 0.02158162 0.00000000 -0.26231214 0.42555720 0.00000000 -0.24369575 -0.43648523 0.00000000
1.05000007 -0.23614451 0.43684429 0.00000000 -0.25787139 -0.42438123 0.00000000 0.49651513 -0.00834983 0.00000000 -0.24345616 0.43281168 0.00000000 -0.25069922 -0.42865685 0.00000000
1.06000006 -0.19008161 0.45519239 0.00000000 -0.28902760 -0.39974228 0.00000000 0.49183092 -0.03785463 0.00000000 -0.22445214 0.43926281 0.00000000 -0.25749925 -0.42074323 0.00000000
1.07000005 -0.14273389 0.46875930 0.00000000 -0.31792197 -0.37287229 0.00000000 0.48542902 -0.06683166 0.00000000 -0.20533334 0.44491106 0.00000000 -0.26409554 -0.41274858 0.00000000
1.08000004 -0.09459025 0.47747323 0.00000000 -0.34439945 -0.34397221 0.00000000 0.47735503 -0.09518297 0.00000000 -0.18613243 0.44975808 0.00000000 -0.27048782 -0.40467763 0.00000000
1.09000003 -0.04614128 0.48131171 0.00000000 -0.36832264 -0.31325430 0.00000000 0.46766031 -0.12281434 0.00000000 -0.16688171 0.45380598 0.00000000 -0.27667618 -0.39653492 0.00000000
1.10000002 0.00212600 0.48030087 0.00000000 -0.38957241 -0.28093874 0.00000000 0.45640177 -0.14963524 0.00000000 -0.14761350 0.45705932 0.00000000 -0.28266039 -0.38832483 0.00000000
1.11000001 0.04973280 0.47451499 0.00000000 -0.40804836 -0.24725387 0.00000000 0.44364005 -0.17555933 0.00000000 -0.12835930 0.45952314 0.00000000 -0.28844047 -0.38005248 0.00000000
1.12000000 0.09621321 0.46407518 0.00000000 -0.42366862 -0.21243298 0.00000000 0.42944217 -0.20050469 0.00000000 -0.10915047 0.46120355 0.00000000 -0.29401675 -0.37172136 0.00000000
1.13000000 0.14111885 0.44914722 0.00000000 -0.43637103 -0.17671429 0.00000000 0.41387773 -0.22439389 0.00000000 -0.09001783 0.46210855 0.00000000 -0.29938921 -0.36333683 0.00000000
1.14000010 0.18402287 0.42993924 0.00000000 -0.44611359 -0.14033791 0.00000000 0.39702201 -0.24715473 0.00000000 -0.07099156 0.46224669 0.00000000 -0.30455843 -0.35490295 0.00000000
1.15000010 0.22452401 0.40669921 0.00000000 -0.45287240 -0.10354542 0.00000000 0.37895218 -0.26871964 0.00000000 -0.05210136 0.46162793 0.00000000 -0.30952460 -0.34642404 0.00000000
1.16000009 0.26225030 0.37971267 0.00000000 -0.45664427 -0.06657773 0.00000000 0.35975054 -0.28902626 0.00000000 -0.03337623 0.46026334 0.00000000 -0.31428850 -0.33790433 0.00000000
1.17000008 0.29686245 0.34929779 0.00000000 -0.45744452 -0.02967372 0.00000000 0.33950114 -0.30801782 0.00000000 -0.01484460 0.45816526 0.00000000 -0.31885049 -0.32934853 0.00000000
1.18000007 0.32805654 0.31580356 0.00000000 -0.45530730 0.00693137 0.00000000 0.31829113 -0.32564345 0.00000000 0.00346582 0.45534685 0.00000000 -0.32321137 -0.32076055 0.00000000
1.19000006 0.35556701 0.27960461 0.00000000 -0.45028526 0.04300730 0.00000000 0.29621026 -0.34185669 0.00000000 0.02152806 0.45182157 0.00000000 -0.32737163 -0.31214464 0.00000000
1.20000005 0.37916842 0.24109751 0.00000000 -0.44244874 0.07833023 0.00000000 0.27334973 -0.35661796 0.00000000 0.03931592 0.44760537 0.00000000 -0.33133230 -0.30350500 0.00000000
1.21000004 0.39867690 0.20069695 0.00000000 -0.43188503 0.11268413 0.00000000 0.24980262 -0.36989319 0.00000000 0.05680395 0.44271392 0.00000000 -0.33509442 -0.29484597 0.00000000
1.22000003 0.41395271 0.15883061 0.00000000 -0.41869825 0.14586207 0.00000000 0.22566338 -0.38165388 0.00000000 0.07396759 0.43716425 0.00000000 -0.33865854 -0.28617135 0.00000000
1.23000002 0.42489907 0.11593535 0.00000000 -0.40300664 0.17766719 0.00000000 0.20102727 -0.39187783 0.00000000 0.09078310 0.43097386 0.00000000 -0.34202608 -0.27748531 0.00000000
1.24000001 0.43146437 0.07245238 0.00000000 -0.38494483 0.20791440 0.00000000 0.17598969 -0.40054774 0.00000000 0.10722758 0.42416155 0.00000000 -0.34519801 -0.26879176 0.00000000
1.25000000 0.43364146 0.02882305 0.00000000 -0.36465904 0.23643069 0.00000000 0.15064691 -0.40765309 0.00000000 0.12327914 0.41674644 0.00000000 -0.34817556 -0.26009473 0.00000000
1.26000011 0.43146655 -0.01451577 0.00000000 -0.34230888 0.26305667 0.00000000 0.12509461 -0.41318911 0.00000000 0.13891676 0.40874943 0.00000000 -0.35095984 -0.25139812 0.00000000
1.27000010 0.42501900 -0.05713585 0.00000000 -0.31806436 0.28764668 0.00000000 0.09942795 -0.41715646 0.00000000 0.15412040 0.40019032 0.00000000 -0.35355255 -0.24270576 0.00000000
1.28000009 0.41441947 -0.09862183 0.00000000 -0.29210600 0.31007069 0.00000000 0.07374138 -0.41956148 0.00000000 0.16887090 0.39109108 0.00000000 -0.35595459 -0.23402120 0.00000000
1.29000008 0.39982894 -0.13857512 0.00000000 -0.26462257 0.33021370 0.00000000 0.04812816 -0.42041618 0.00000000 0.18315019 0.38147351 0.00000000 -0.35816771 -0.22534849 0.00000000
1.30000007 0.38144556 -0.17661770 0.00000000 -0.23580983 0.34797734 0.00000000 0.02268001 -0.41973805 0.00000000 0.19694123 0.37136036 0.00000000 -0.36019340 -0.21669106 0.00000000
1.31000006 0.35950282 -0.21239570 0.00000000 -0.20587015 0.36327910 0.00000000 -0.00251317 -0.41754988 0.00000000 0.21022795 0.36077461 0.00000000 -0.36203337 -0.20805266 0.00000000
1.32000005 0.33426669 -0.24558230 0.00000000 -0.17500973 0.37605384 0.00000000 -0.02736358 -0.41387939 0.00000000 0.22299528 0.34973976 0.00000000 -0.36368915 -0.19943689 0.00000000
1.33000004 0.30603230 -0.27588105 0.00000000 -0.14343834 0.38625336 0.00000000 -0.05178580 -0.40875950 0.00000000 0.23522939 0.33827972 0.00000000 -0.36516216 -0.19084714 0.00000000
1.34000003 0.27512109 -0.30302811 0.00000000 -0.11136729 0.39384648 0.00000000 -0.07569716 -0.40222833 0.00000000 0.24691722 0.32641914 0.00000000 -0.36645481 -0.18228689 0.00000000
1.35000002 0.24187645 -0.32679459 0.00000000 -0.07900854 0.39881900 0.00000000 -0.09901785 -0.39432785 0.00000000 0.25804693 0.31418237 0.00000000 -0.36756825 -0.17375959 0.00000000
1.36000001 0.20666072 -0.34698838 0.00000000 -0.04657282 0.40117398 0.00000000 -0.12167124 -0.38510466 0.00000000 0.26860768 0.30159473 0.00000000 -0.36850482 -0.16526848 0.00000000
1.37000012 0.16985102 -0.36345533 0.00000000 -0.01426872 0.40093109 0.00000000 -0.14358428 -0.37461001 0.00000000 0.27858993 0.28868103 0.00000000 -0.36926645 -0.15681694 0.00000000
1.38000011 0.13183568 -0.37608069 0.00000000 0.01769881 0.39812589 0.00000000 -0.16468748 -0.36289880 0.00000000 0.28798491 0.27546692 0.00000000 -0.36985475 -0.14840800 0.00000000
1.39000010 0.09300949 -0.38478965 0.00000000 0.04912968 0.39281076 0.00000000 -0.18491507 -0.35002902 0.00000000 0.29678530 0.26197794 0.00000000 -0.37027183 -0.14004500 0.00000000
1.40000010 0.05377029 -0.38954726 0.00000000 0.07982994 0.38505265 0.00000000 -0.20420553 -0.33606309 0.00000000 0.30498412 0.24823955 0.00000000 -0.37052029 -0.13173088 0.00000000
1.41000009 0.01451474 -0.39035803 0.00000000 0.10961278 0.37493354 0.00000000 -0.22250144 -0.32106581 0.00000000 0.31257629 0.23427778 0.00000000 -0.37060162 -0.12346879 0.00000000
1.42000008 -0.02436557 -0.38726649 0.00000000 0.13829984 0.36254975 0.00000000 -0.23974988 -0.30510515 0.00000000 0.31955725 0.22011843 0.00000000 -0.37051842 -0.11526155 0.00000000
1.43000007 -0.06248800 -0.38035503 0.00000000 0.16572203 0.34801012 0.00000000 -0.25590205 -0.28825158 0.00000000 0.32592398 0.20578685 0.00000000 -0.37027261 -0.10711217 0.00000000
1.44000006 -0.09948255 -0.36974335 0.00000000 0.19172074 0.33143649 0.00000000 -0.27091411 -0.27057809 0.00000000 0.33167404 0.19130911 0.00000000 -0.36986652 -0.09902342 0.00000000
1.45000005 -0.13499531 -0.35558602 0.00000000 0.21614839 0.31296179 0.00000000 -0.28474703 -0.25215942 0.00000000 0.33680627 0.17671068 0.00000000 -0.36930275 -0.09099813 0.00000000
1.46000004 -0.16869195 -0.33807111 0.00000000 0.23886961 0.29272938 0.00000000 -0.29736608 -0.23307204 0.00000000 0.34132028 0.16201699 0.00000000 -0.36858338 -0.08303890 0.00000000
1.47000003 -0.20026042 -0.31741795 0.00000000 0.25976145 0.27089205 0.00000000 -0.30874163 -0.21339409 0.00000000 0.34521708 0.14725326 0.00000000 -0.36771068 -0.07514846 0.00000000
1.48000002 -0.22941436 -0.29387376 0.00000000 0.27871463 0.24761058 0.00000000 -0.31884935 -0.19320434 0.00000000 0.34849840 0.13244459 0.00000000 -0.36668712 -0.06732935 0.00000000
1.49000013 -0.25589499 -0.26771164 0.00000000 0.29563352 0.22305335 0.00000000 -0.32766911 -0.17258273 0.00000000 0.35116723 0.11761569 0.00000000 -0.36551553 -0.05958406 0.00000000
1.50000012 -0.27947375 -0.23922721 0.00000000 0.31043679 0.19739403 0.00000000 -0.33518606 -0.15160976 0.00000000 0.35322690 0.10279109 0.00000000 -0.36419779 -0.05191506 0.00000000
1.51000011 -0.29995403 -0.20873497 0.00000000 0.32305777 0.17081168 0.00000000 -0.34139061 -0.13036582 0.00000000 0.35468248 0.08799500 0.00000000 -0.36273679 -0.04432473 0.00000000
1.52000010 -0.31717271 -0.17656565 0.00000000 0.33344454 0.14348859 0.00000000 -0.34627727 -0.10893142 0.00000000 0.35553938 0.07325111 0.00000000 -0.36113521 -0.03681535 0.00000000
1.53000009 -0.33100128 -0.14306217 0.00000000 0.34156027 0.11560923 0.00000000 -0.34984598 -0.08738669 0.00000000 0.35580441 0.05858289 0.00000000 -0.35939515 -0.02938918 0.00000000
1.54000008 -0.34134674 -0.10857628 0.00000000 0.34738299 0.08735949 0.00000000 -0.35210136 -0.06581108 0.00000000 0.35548469 0.04401324 0.00000000 -0.35751978 -0.02204839 0.00000000
1.55000007 -0.34815219 -0.07346461 0.00000000 0.35090628 0.05892494 0.00000000 -0.35305250 -0.04428303 0.00000000 0.35458854 0.02956467 0.00000000 -0.35551107 -0.01479510 0.00000000
1.56000006 -0.35139659 -0.03808560 0.00000000 0.35213748 0.03048999 0.00000000 -0.35271341 -0.02287985 0.00000000 0.35312527 0.01525919 0.00000000 -0.35337231 -0.00763135 0.00000000
1.57000005 -0.35109508 -0.00279550 0.00000000 0.35109913 0.00223656 0.00000000 -0.35110202 -0.00167736 0.00000000 0.35110447 0.00111826 0.00000000 -0.35110569 -0.00055911 0.00000000
1.58000004 -0.34729695 0.03205506 0.00000000 0.34782854 -0.02565696 0.00000000 -0.34824157 0.01925038 0.00000000 0.34853682 -0.01283720 0.00000000 -0.34871399 0.00641971 0.00000000
1.59000003 -0.34008697 0.06612447 0.00000000 0.34237555 -0.05301689 0.00000000 -0.34415841 0.03983127 0.00000000 0.34543419 -0.02658686 0.00000000 -0.34620026 0.01330326 0.00000000
1.60000002 -0.32958210 0.09908342 0.00000000 0.33480421 -0.07967521 0.00000000 -0.33888400 0.05999542 0.00000000 0.34180835 -0.04011097 0.00000000 -0.34356689 0.02008976 0.00000000
1.61000013 -0.31593040 0.13061804 0.00000000 0.32519087 -0.10547067 0.00000000 -0.33245280 0.07967536 0.00000000 0.33767229 -0.05339046 0.00000000 -0.34081677 0.02677752 0.00000000
1.62000012 -0.29930991 0.16043279 0.00000000 0.31362438 -0.13024969 0.00000000 -0.32490358 0.09880630 0.00000000 0.33303952 -0.06640685 0.00000000 -0.33795261 0.03336487 0.00000000
1.63000011 -0.27992573 0.18825318 0.00000000 0.30020431 -0.15386713 0.00000000 -0.31627855 0.11732622 0.00000000 0.32792407 -0.07914235 0.00000000 -0.33497712 0.03985023 0.00000000
1.64000010 -0.25800753 0.21382844 0.00000000 0.28504139 -0.17618719 0.00000000 -0.30662319 0.13517621 0.00000000 0.32234091 -0.09157994 0.00000000 -0.33189306 0.04623211 0.00000000
1.65000010 -0.23380747 0.23693313 0.00000000 0.26825532 -0.19708443 0.00000000 -0.29598582 0.15230061 0.00000000 0.31630510 -0.10370325 0.00000000 -0.32870358 0.05250907 0.00000000
1.66000009 -0.20759684 0.25736961 0.00000000 0.24997556 -0.21644391 0.00000000 -0.28441817 0.16864693 0.00000000 0.30983257 -0.11549661 0.00000000 -0.32541093 0.05867970 0.00000000
1.67000008 -0.17966396 0.27496976 0.00000000 0.23033814 -0.23416194 0.00000000 -0.27197450 0.18416645 0.00000000 0.30293977 -0.12694505 0.00000000 -0.32201859 0.06474268 0.00000000
1.68000007 -0.15030976 0.28959545 0.00000000 0.20948730 -0.25014731 0.00000000 -0.25871122 0.19881390 0.00000000 0.29564348 -0.13803458 0.00000000 -0.31852880 0.07069680 0.00000000
1.69000006 -0.11984590 0.30114025 0.00000000 0.18757208 -0.26432034 0.00000000 -0.24468717 0.21254778 0.00000000 0.28796098 -0.14875175 0.00000000 -0.31494457 0.07654083 0.00000000
1.70000005 -0.08859073 0.30953002 0.00000000 0.16474721 -0.27661446 0.00000000 -0.22996348 0.22533043 0.00000000 0.27990991 -0.15908402 0.00000000 -0.31126881 0.08227367 0.00000000
1.71000004 -0.05686634 0.31472287 0.00000000 0.14117046 -0.28697589 0.00000000 -0.21460247 0.23712835 0.00000000 0.27150822 -0.16901967 0.00000000 -0.30750430 0.08789422 0.00000000
1.72000003 -0.02499520 0.31670919 0.00000000 0.11700271 -0.29536405 0.00000000 -0.19866835 0.24791192 0.00000000 0.26277444 -0.17854753 0.00000000 -0.30365381 0.09340160 0.00000000
1.73000014 0.00670300 0.31551179 0.00000000 0.09240648 -0.30175117 0.00000000 -0.18222615 0.25765523 0.00000000 0.25372699 -0.18765773 0.00000000 -0.29972041 0.09879472 0.00000000
1.74000013 0.03791453 0.31118494 0.00000000 0.06754475 -0.30612311 0.00000000 -0.16534221 0.26633713 0.00000000 0.24438520 -0.19634061 0.00000000 -0.29570675 0.10407283 0.00000000
1.75000012 0.06833471 0.30381301 0.00000000 0.04258018 -0.30847839 0.00000000 -0.14808352 0.27394009 0.00000000 0.23476785 -0.20458794 0.00000000 -0.29161558 0.10923511 0.00000000
1.76000011 0.09767069 0.29350990 0.00000000 0.01767382 -0.30882895 0.00000000 -0.13051747 0.28045085 0.00000000 0.22489445 -0.21239184 0.00000000 -0.28745016 0.11428077 0.00000000
